"state","county","tract","NAME","medianage","income","totalpop","poverty","hispanic","white","black","geoid"
"48","121","021900","Census Tract 219, Denton County, Texas",34,137656,4452,2.88,7.28,82.21,5.37,"48121021900"
"48","123","970100","Census Tract 9701, DeWitt County, Texas",43.8,31421,4023,22.25,30.67,74.4,10.71,"48123970100"
"48","123","970200","Census Tract 9702, DeWitt County, Texas",44.7,40134,5688,20.67,42.55,55.61,19.06,"48123970200"
"48","123","970300","Census Tract 9703, DeWitt County, Texas",53.1,43563,4217,12.57,23.55,73.09,12.33,"48123970300"
"48","123","970400","Census Tract 9704, DeWitt County, Texas",41.9,45750,3498,12,27.16,86.05,1.32,"48123970400"
"48","123","970500","Census Tract 9705, DeWitt County, Texas",48.9,43488,2599,13.24,21.74,90.5,1.27,"48123970500"
"48","125","950300","Census Tract 9503, Dickens County, Texas",45.7,33813,2441,24.58,29.74,82.55,3.89,"48125950300"
"48","127","950200","Census Tract 9502, Dimmit County, Texas",31.9,31998,7478,37.2,85.4,83.99,0.58,"48127950200"
"48","127","950400","Census Tract 9504, Dimmit County, Texas",43.4,20324,2430,34.07,82.02,87.74,0,"48127950400"
"48","129","950200","Census Tract 9502, Donley County, Texas",38.5,41500,2032,8.93,7.87,85.04,7.48,"48129950200"
"48","129","950300","Census Tract 9503, Donley County, Texas",49.2,46953,1623,12.08,7.52,98.64,0,"48129950300"
"48","131","950100","Census Tract 9501, Duval County, Texas",34.2,24975,4987,21.53,88.95,77,4.07,"48131950100"
"48","131","950200","Census Tract 9502, Duval County, Texas",36.4,32734,3316,27.56,73.91,77.99,0,"48131950200"
"48","131","950500","Census Tract 9505, Duval County, Texas",49.3,31444,3696,20.34,96.02,76.46,0,"48131950500"
"48","133","950100","Census Tract 9501, Eastland County, Texas",41,31989,3512,15.75,13.92,83.54,6.83,"48133950100"
"48","133","950200","Census Tract 9502, Eastland County, Texas",41.2,34529,6052,22.87,14.76,95.16,0,"48133950200"
"48","133","950300","Census Tract 9503, Eastland County, Texas",44.7,39554,4836,22.74,13.9,85.36,6.45,"48133950300"
"48","133","950400","Census Tract 9504, Eastland County, Texas",56,27600,1847,26.27,3.84,98.86,0.11,"48133950400"
"48","133","950500","Census Tract 9505, Eastland County, Texas",49.5,26125,2313,15.78,19.2,91.14,0,"48133950500"
"48","135","000100","Census Tract 1, Ector County, Texas",38.5,41389,2971,11.37,39.28,83.98,2.12,"48135000100"
"48","135","000300","Census Tract 3, Ector County, Texas",41.2,31926,2038,13.29,23.21,96.27,0,"48135000300"
"48","135","000400","Census Tract 4, Ector County, Texas",34.6,55897,4698,3.39,33.78,91.21,2.83,"48135000400"
"48","135","000500","Census Tract 5, Ector County, Texas",33.5,52931,4003,16.36,44.12,82.06,7.84,"48135000500"
"48","135","000600","Census Tract 6, Ector County, Texas",29.8,34774,5616,27.08,57.39,79.99,3.97,"48135000600"
"48","135","000700","Census Tract 7, Ector County, Texas",27.7,33804,4602,24.1,63.43,80.73,5.39,"48135000700"
"48","135","000800","Census Tract 8, Ector County, Texas",34,54409,3619,11,48.96,87.32,5.86,"48135000800"
"48","135","001000","Census Tract 10, Ector County, Texas",32.3,54208,4799,13.72,62.47,86.21,1.21,"48135001000"
"48","135","001100","Census Tract 11, Ector County, Texas",35,43701,6525,22.37,76.12,91.03,3.2,"48135001100"
"48","135","001300","Census Tract 13, Ector County, Texas",34.3,53299,4594,6.73,54.64,82.78,2.02,"48135001300"
"48","135","001500","Census Tract 15, Ector County, Texas",30.4,27167,4357,29.13,79.85,68.95,4.61,"48135001500"
"48","135","001600","Census Tract 16, Ector County, Texas",29.4,51602,5704,15.74,46.44,73.77,6.15,"48135001600"
"48","135","001700","Census Tract 17, Ector County, Texas",35.6,48295,5730,8.03,29.93,88.46,3.47,"48135001700"
"48","135","001800","Census Tract 18, Ector County, Texas",22.4,26622,3044,25.13,58.84,35.32,38.47,"48135001800"
"48","135","001900","Census Tract 19, Ector County, Texas",29.3,29620,5472,29.31,92.45,66.67,4.73,"48135001900"
"48","135","002000","Census Tract 20, Ector County, Texas",29.3,34545,3429,31.26,77.84,67.07,12.8,"48135002000"
"48","135","002200","Census Tract 22, Ector County, Texas",31.6,30258,2739,33.59,72.76,84.05,1.75,"48135002200"
"48","135","002300","Census Tract 23, Ector County, Texas",36.3,48125,3550,18.08,21.8,86.11,3.15,"48135002300"
"48","135","002400","Census Tract 24, Ector County, Texas",44,66332,4390,12.37,18.38,86.88,4.99,"48135002400"
"48","135","002501","Census Tract 25.01, Ector County, Texas",28.2,68750,3520,4.11,52.53,86.45,3.75,"48135002501"
"48","135","002502","Census Tract 25.02, Ector County, Texas",32.5,56445,5954,5.76,19.11,92.21,1.91,"48135002502"
"48","135","002503","Census Tract 25.03, Ector County, Texas",28.5,54563,5531,17.05,35.45,85.21,1.59,"48135002503"
"48","135","002700","Census Tract 27, Ector County, Texas",35.9,46762,9077,17.43,50.24,85.59,1.08,"48135002700"
"48","135","002801","Census Tract 28.01, Ector County, Texas",29.3,44348,3816,21.49,63.36,87.63,1,"48135002801"
"48","135","002802","Census Tract 28.02, Ector County, Texas",26.7,41006,8614,16.96,57.58,89.23,0.55,"48135002802"
"48","135","002900","Census Tract 29, Ector County, Texas",35.7,80867,3428,3.59,21.62,95.74,0.96,"48135002900"
"48","135","003000","Census Tract 30, Ector County, Texas",37.6,52825,7797,11.32,42.25,81.04,2.86,"48135003000"
"48","135","003100","Census Tract 31, Ector County, Texas",29.8,27202,3398,24.93,70.78,75.72,6.39,"48135003100"
"48","137","950300","Census Tract 9503, Edwards County, Texas",43.6,40163,2029,24.66,53.47,94.83,0,"48137950300"
"48","139","060101","Census Tract 601.01, Ellis County, Texas",36.5,50167,7524,18.95,33.17,65.99,11.28,"48139060101"
"48","139","060102","Census Tract 601.02, Ellis County, Texas",36.3,50899,6874,9.97,37.15,81.87,1.72,"48139060102"
"48","139","060204","Census Tract 602.04, Ellis County, Texas",36.5,73038,8495,3.11,16.66,77.43,17.43,"48139060204"
"48","139","060206","Census Tract 602.06, Ellis County, Texas",30.3,52167,5485,13.61,24.08,76.06,11.07,"48139060206"
"48","139","060207","Census Tract 602.07, Ellis County, Texas",34.4,76151,6183,5.44,20.49,85.01,7.18,"48139060207"
"48","139","060208","Census Tract 602.08, Ellis County, Texas",36.8,78958,3520,4.51,12.67,93.49,0.37,"48139060208"
"48","139","060209","Census Tract 602.09, Ellis County, Texas",38.9,86522,3247,6.84,9.45,81.03,7.76,"48139060209"
"48","139","060210","Census Tract 602.10, Ellis County, Texas",44.4,99861,1429,6.09,18.54,77.47,6.93,"48139060210"
"48","139","060211","Census Tract 602.11, Ellis County, Texas",42.9,77213,2751,2.94,10.72,89.09,2.04,"48139060211"
"48","139","060212","Census Tract 602.12, Ellis County, Texas",30.1,71321,3384,5.37,19.03,85.9,4.31,"48139060212"
"48","139","060213","Census Tract 602.13, Ellis County, Texas",44.3,88015,6000,2.18,21.82,85.12,4.93,"48139060213"
"48","139","060214","Census Tract 602.14, Ellis County, Texas",36.2,83319,6312,3.12,11.77,92.7,4.69,"48139060214"
"48","139","060300","Census Tract 603, Ellis County, Texas",32.1,50118,4432,16.54,28.5,80.44,8.53,"48139060300"
"48","139","060400","Census Tract 604, Ellis County, Texas",28.1,29823,4592,33.62,24.65,46.23,43.82,"48139060400"
"48","091","310802","Census Tract 3108.02, Comal County, Texas",36.7,66345,5672,14.7,35.23,85.19,4.67,"48091310802"
"48","091","310901","Census Tract 3109.01, Comal County, Texas",45.2,100625,3570,6.27,6.5,95.46,0,"48091310901"
"48","091","310902","Census Tract 3109.02, Comal County, Texas",38.6,77417,5276,2.86,23.09,93.18,0.64,"48091310902"
"48","091","310903","Census Tract 3109.03, Comal County, Texas",44,85298,3139,2.42,12.42,96.62,2.71,"48091310903"
"48","093","950100","Census Tract 9501, Comanche County, Texas",40.9,32454,4586,19.58,16.31,92.02,1.94,"48093950100"
"48","093","950200","Census Tract 9502, Comanche County, Texas",50.4,41448,2983,16.76,11.9,93.43,0,"48093950200"
"48","093","950300","Census Tract 9503, Comanche County, Texas",43.8,30730,4162,30.22,38.13,82.92,0.72,"48093950300"
"48","093","950400","Census Tract 9504, Comanche County, Texas",49.2,41941,2132,20.08,30.86,88.18,0,"48093950400"
"48","095","950300","Census Tract 9503, Concho County, Texas",40.4,49063,4047,20.01,49.94,86.53,1.93,"48095950300"
"48","097","000100","Census Tract 1, Cooke County, Texas",43.8,43523,5218,13.78,8.34,87.58,2.76,"48097000100"
"48","097","000200","Census Tract 2, Cooke County, Texas",40.4,62898,5078,5.57,2.86,99.11,0,"48097000200"
"48","097","000400","Census Tract 4, Cooke County, Texas",39.7,48832,1882,15.32,15.09,63.28,15.52,"48097000400"
"48","097","000500","Census Tract 5, Cooke County, Texas",28.4,28534,3870,28.4,36.49,77.34,1.96,"48097000500"
"48","097","000600","Census Tract 6, Cooke County, Texas",38.8,36644,4660,23.94,25.97,73.71,7.68,"48097000600"
"48","097","000700","Census Tract 7, Cooke County, Texas",48.3,59209,6614,7.65,3.31,96.19,0,"48097000700"
"48","097","000900","Census Tract 9, Cooke County, Texas",43.9,61289,4845,6.73,7.33,93.04,0,"48097000900"
"48","097","001100","Census Tract 11, Cooke County, Texas",34.9,47750,6149,15.07,24.77,80.42,3.97,"48097001100"
"48","099","010101","Census Tract 101.01, Coryell County, Texas",39,48962,3167,6.42,6.82,95.42,0.32,"48099010101"
"48","099","010102","Census Tract 101.02, Coryell County, Texas",41.1,45464,2911,9.51,7.35,97.63,0.96,"48099010102"
"48","099","010201","Census Tract 102.01, Coryell County, Texas",38.3,57014,3073,0,25.38,57.89,30.98,"48099010201"
"48","099","010202","Census Tract 102.02, Coryell County, Texas",31.8,42528,7489,12.35,12.26,85.53,8.45,"48099010202"
"48","099","010300","Census Tract 103, Coryell County, Texas",37.5,40313,2857,10.14,19.81,88.94,5.08,"48099010300"
"48","099","010400","Census Tract 104, Coryell County, Texas",35.9,54107,5390,6.86,12.28,94.68,1.71,"48099010400"
"48","099","010501","Census Tract 105.01, Coryell County, Texas",16.5,47391,5844,17.15,21.37,55.05,34.03,"48099010501"
"48","099","010502","Census Tract 105.02, Coryell County, Texas",17.5,40925,3665,18.53,31.27,51.46,30.34,"48099010502"
"48","099","010503","Census Tract 105.03, Coryell County, Texas",22.1,NA,4018,NA,17.77,70.41,17.5,"48099010503"
"48","099","010504","Census Tract 105.04, Coryell County, Texas",18.6,40807,2286,28.22,16.01,65.62,31.23,"48099010504"
"48","099","010601","Census Tract 106.01, Coryell County, Texas",29.4,41481,4449,19.39,12.77,64.62,28.97,"48099010601"
"48","099","010603","Census Tract 106.03, Coryell County, Texas",34.8,46026,5490,18.9,17.01,58.69,22.59,"48099010603"
"48","099","010604","Census Tract 106.04, Coryell County, Texas",30.9,66182,3367,3.46,13.16,80.78,9.53,"48099010604"
"48","099","010701","Census Tract 107.01, Coryell County, Texas",37.1,47766,4253,15.43,12.67,74.44,18.88,"48099010701"
"48","099","010702","Census Tract 107.02, Coryell County, Texas",27.9,42273,3432,20.48,13.2,81.64,10.96,"48099010702"
"48","099","010802","Census Tract 108.02, Coryell County, Texas",29,50000,5265,9.67,15.82,71.05,16.52,"48099010802"
"48","099","010803","Census Tract 108.03, Coryell County, Texas",39.6,65543,3174,2.05,11.22,60.37,26.69,"48099010803"
"48","099","010804","Census Tract 108.04, Coryell County, Texas",33.5,45998,3952,13.39,9.51,72.93,15.08,"48099010804"
"48","099","980000","Census Tract 9800, Coryell County, Texas",NA,NA,NA,NA,NA,NA,NA,"48099980000"
"48","101","950100","Census Tract 9501, Cottle County, Texas",50.4,33859,1618,10.9,14.77,80.66,11.74,"48101950100"
"48","103","950100","Census Tract 9501, Crane County, Texas",38.6,50425,4141,16.99,49.55,83.02,3.89,"48103950100"
"48","105","950100","Census Tract 9501, Crockett County, Texas",33.7,50653,3746,15.86,57.74,95.49,0,"48105950100"
"48","107","950100","Census Tract 9501, Crosby County, Texas",35.3,40745,2201,16.44,47.71,82.37,7.5,"48107950100"
"48","107","950200","Census Tract 9502, Crosby County, Texas",38.1,30363,2578,36.83,54.73,88.75,0,"48107950200"
"48","107","950300","Census Tract 9503, Crosby County, Texas",47.6,42727,1428,12.81,47.27,81.09,4.83,"48107950300"
"48","109","950300","Census Tract 9503, Culberson County, Texas",30.4,35500,2480,28.8,71.69,83.91,0,"48109950300"
"48","111","950100","Census Tract 9501, Dallam County, Texas",39.4,49000,1466,29.17,16.37,86.02,0.48,"48111950100"
"48","111","950300","Census Tract 9503, Dallam County, Texas",33.9,45500,5005,7.64,43.52,78.18,2.84,"48111950300"
"48","113","000100","Census Tract 1, Dallas County, Texas",39.4,72375,3926,8.35,11.95,82.07,5.48,"48113000100"
"48","113","000201","Census Tract 2.01, Dallas County, Texas",35.8,106157,3177,4.53,4.03,92.85,0,"48113000201"
"48","113","000202","Census Tract 2.02, Dallas County, Texas",34.5,77179,3380,4.62,11.8,88.96,1.42,"48113000202"
"48","113","000300","Census Tract 3, Dallas County, Texas",33.4,82917,3852,7.63,21.21,88.73,0.57,"48113000300"
"48","113","000401","Census Tract 4.01, Dallas County, Texas",27.9,36772,3213,29.75,68.1,39.43,3.21,"48113000401"
"48","113","000404","Census Tract 4.04, Dallas County, Texas",40.6,42500,3996,24.96,56.16,46.72,2.35,"48113000404"
"48","113","000405","Census Tract 4.05, Dallas County, Texas",26.2,21756,2703,47.54,43.62,42.51,19.72,"48113000405"
"48","113","000406","Census Tract 4.06, Dallas County, Texas",30.3,32546,7599,34.23,85.73,29.06,0.29,"48113000406"
"48","113","000500","Census Tract 5, Dallas County, Texas",37.8,47928,4632,32.71,43.7,69.04,8.98,"48113000500"
"48","113","000601","Census Tract 6.01, Dallas County, Texas",35.5,43975,6747,25.6,60.58,43.25,5.68,"48113000601"
"48","113","000603","Census Tract 6.03, Dallas County, Texas",38.2,67962,3614,5.81,9.13,88.02,5.15,"48113000603"
"48","113","000605","Census Tract 6.05, Dallas County, Texas",39,68491,2182,8.07,8.57,66.32,11.23,"48113000605"
"48","113","000606","Census Tract 6.06, Dallas County, Texas",50.1,100914,3073,5.6,4.13,91.44,1.82,"48113000606"
"48","113","000701","Census Tract 7.01, Dallas County, Texas",31.9,97361,3943,9.43,13.67,86.08,1.85,"48113000701"
"48","113","000702","Census Tract 7.02, Dallas County, Texas",33.8,58792,3033,20.28,26.41,84.83,2.01,"48113000702"
"48","113","000800","Census Tract 8, Dallas County, Texas",26.2,33805,6078,29.55,72.23,55.1,9.77,"48113000800"
"48","113","000900","Census Tract 9, Dallas County, Texas",27,30911,5127,38.43,81.02,76.44,0,"48113000900"
"48","113","001001","Census Tract 10.01, Dallas County, Texas",37,70819,1566,1.98,25.67,88.38,0,"48113001001"
"48","113","001002","Census Tract 10.02, Dallas County, Texas",31.5,52136,2265,8.04,51.83,67.86,0,"48113001002"
"48","113","001101","Census Tract 11.01, Dallas County, Texas",31,65020,3681,12.56,30.35,85.49,0,"48113001101"
"48","113","001102","Census Tract 11.02, Dallas County, Texas",36.4,80000,2238,2.37,20.11,85.79,0.67,"48113001102"
"48","113","001202","Census Tract 12.02, Dallas County, Texas",34,33081,3013,15.1,37.11,74.11,11.42,"48113001202"
"48","113","001203","Census Tract 12.03, Dallas County, Texas",36.5,60781,1734,19.9,82.47,71.51,0,"48113001203"
"48","113","001204","Census Tract 12.04, Dallas County, Texas",23.6,23750,3063,45.34,92.59,73.49,0,"48113001204"
"48","113","001301","Census Tract 13.01, Dallas County, Texas",43.7,40260,2271,17.27,18.98,82.74,6.83,"48113001301"
"48","113","001302","Census Tract 13.02, Dallas County, Texas",35.5,39844,2468,14.02,48.74,74.27,7.09,"48113001302"
"48","113","001400","Census Tract 14, Dallas County, Texas",30.1,42303,3544,28.87,40.8,77.71,12.87,"48113001400"
"48","113","001502","Census Tract 15.02, Dallas County, Texas",30.2,38271,3366,23.05,68.78,53.03,11.44,"48113001502"
"48","113","001503","Census Tract 15.03, Dallas County, Texas",36.9,20308,3318,37.85,68.47,62.51,10.7,"48113001503"
"48","113","001504","Census Tract 15.04, Dallas County, Texas",36.2,26250,2401,31.45,48.94,75.09,10.12,"48113001504"
"48","113","001600","Census Tract 16, Dallas County, Texas",30.6,35781,4353,46.34,27.45,41.05,41.33,"48113001600"
"48","113","001701","Census Tract 17.01, Dallas County, Texas",54,107500,24,0,0,75,0,"48113001701"
"48","113","001703","Census Tract 17.03, Dallas County, Texas",29.4,86083,2565,0.82,9.2,91.03,2.69,"48113001703"
"48","113","001704","Census Tract 17.04, Dallas County, Texas",30,106526,1015,2.96,2.66,89.66,4.04,"48113001704"
"48","113","001800","Census Tract 18, Dallas County, Texas",27.9,60708,3272,4.52,6.75,82.46,2.69,"48113001800"
"48","113","001900","Census Tract 19, Dallas County, Texas",33.1,83420,3463,13.77,17.73,83.37,1.96,"48113001900"
"48","113","002000","Census Tract 20, Dallas County, Texas",28.9,31813,6747,32.8,76.89,70.22,12.12,"48113002000"
"48","113","002100","Census Tract 21, Dallas County, Texas",27.7,78179,856,4.56,14.6,56.19,22.55,"48113002100"
"48","113","002200","Census Tract 22, Dallas County, Texas",30.5,43500,2093,19.73,12.61,53.42,19.49,"48113002200"
"48","113","002400","Census Tract 24, Dallas County, Texas",31,31585,3230,37.46,84.33,64.46,5.91,"48113002400"
"48","113","002500","Census Tract 25, Dallas County, Texas",25.8,27440,5030,25.96,68.79,50,26.82,"48113002500"
"48","113","002701","Census Tract 27.01, Dallas County, Texas",18.3,10396,2205,71.13,23.13,23.22,74.74,"48113002701"
"48","113","002702","Census Tract 27.02, Dallas County, Texas",24,18494,1561,35.81,7.05,2.37,94.17,"48113002702"
"48","113","003101","Census Tract 31.01, Dallas County, Texas",32.7,60789,2523,4.6,11.97,58.94,18.23,"48113003101"
"48","113","003400","Census Tract 34, Dallas County, Texas",32.5,22390,1227,45.26,20.7,16.71,71.07,"48113003400"
"48","113","003700","Census Tract 37, Dallas County, Texas",NA,21233,3496,33.92,1.89,0.57,97.43,"48113003700"
"48","113","003800","Census Tract 38, Dallas County, Texas",17.8,18344,1739,34.91,3.45,2.99,95.11,"48113003800"
"48","113","003901","Census Tract 39.01, Dallas County, Texas",NA,15132,1798,47.22,0,0,100,"48113003901"
"48","113","003902","Census Tract 39.02, Dallas County, Texas",33.2,21536,1789,38.35,17.44,12.58,82,"48113003902"
"48","113","004000","Census Tract 40, Dallas County, Texas",24.4,22102,795,27.04,2.39,13.84,86.16,"48113004000"
"48","113","004100","Census Tract 41, Dallas County, Texas",14.6,10814,1173,67.69,24.21,14.41,75.79,"48113004100"
"48","113","004201","Census Tract 42.01, Dallas County, Texas",38.7,41721,3548,19.48,56.09,80.33,5.5,"48113004201"
"48","113","004202","Census Tract 42.02, Dallas County, Texas",34.7,35929,2097,17.69,68.96,79.4,6.91,"48113004202"
