"vtd.key1","tract.key","county","cntyname","tract","vtdname","pop10","afact","state","NAME","medianage","income","totalpop","poverty","hispanic","white","black","Pres_D_08","Pres_R_08","Shape_area"
"480291051","48029151600","48029","Bexar TX","1516.00","Vtng Dist 1051","3891","1 ","48","Census Tract 1516, Bexar County, Texas",35.6,34645,7662,21.85,82.9,67.84,0.74,"598","371",1283860.54565
"480291052","48029151600","48029","Bexar TX","1516.00","Vtng Dist 1052","3353","1 ","48","Census Tract 1516, Bexar County, Texas",35.6,34645,7662,21.85,82.9,67.84,0.74,"598","318",1785032.25259
"480291053","48029192200","48029","Bexar TX","1922.00","Vtng Dist 1053","838","1 ","48","Census Tract 1922, Bexar County, Texas",27.3,35169,1783,10.64,74.59,74.14,2.86,"114","58",9415952.1806
"480291054","48029151700","48029","Bexar TX","1517.00","Vtng Dist 1054","3123","0.967 ","48","Census Tract 1517, Bexar County, Texas",35.1,43605,6345,11.96,89.44,70.69,0.5,"743","273",3500003.28366
"480291055","48029171925","48029","Bexar TX","1719.25","Vtng Dist 1055","6248","1 ","48","Census Tract 1719.25, Bexar County, Texas",33.1,60798,9327,9.38,59.09,65.12,12.62,"1310","943",3312472.9858
"480291057","48029152202","48029","Bexar TX","1522.02","Vtng Dist 1057","4589","1 ","48","Census Tract 1522.02, Bexar County, Texas",35.6,53979,3918,21.24,67.82,69.04,0.43,"438","399",74971724.9601
"480291058","48029152100","48029","Bexar TX","1521.00","Vtng Dist 1058","6027","1 ","48","Census Tract 1521, Bexar County, Texas",36.4,41889,6228,16.27,68.56,67.39,0.47,"673","526",102877941.568
"480291059","48029152000","48029","Bexar TX","1520.00","Vtng Dist 1059","1498","1 ","48","Census Tract 1520, Bexar County, Texas",30.3,47375,1030,7.89,85.15,60.87,2.91,"85","43",35242137.3969
"480291060","48029161100","48029","Bexar TX","1611.00","Vtng Dist 1060","4330","0.773 ","48","Census Tract 1611, Bexar County, Texas",32.7,29711,7816,16.16,96.25,75.75,0,"637","156",8943784.10477
"480291063","48029162003","48029","Bexar TX","1620.03","Vtng Dist 1063","3285","0.887 ","48","Census Tract 1620.03, Bexar County, Texas",30.9,40609,5366,21.84,73.56,75.23,0.78,"416","383",43514751.4404
"480291064","48029162001","48029","Bexar TX","1620.01","Vtng Dist 1064","1408","0.575 ","48","Census Tract 1620.01, Bexar County, Texas",41.2,42059,2528,23.06,77.1,57.75,0,"292","255",45425134.1475
"480291065","48029162003","48029","Bexar TX","1620.03","Vtng Dist 1065","2027","0.494 ","48","Census Tract 1620.03, Bexar County, Texas",30.9,40609,5366,21.84,73.56,75.23,0.78,"484","421",50272325.1202
"480291068","48029161902","48029","Bexar TX","1619.02","Vtng Dist 1068","5046","1 ","48","Census Tract 1619.02, Bexar County, Texas",33.5,41846,7682,10.17,74.04,63.02,7.49,"183","164",52060004.5114
"480291069","48029172007","48029","Bexar TX","1720.07","Vtng Dist 1069","530","1 ","48","Census Tract 1720.07, Bexar County, Texas",32.1,81693,9024,4.2,44.85,67.84,18.65,"162","149",2652969.19275
"480291070","48029171903","48029","Bexar TX","1719.03","Vtng Dist 1070","2514","1 ","48","Census Tract 1719.03, Bexar County, Texas",28.2,42714,6793,16.39,82.5,76.95,3.78,"310","176",1211942.51257
"480291071","48029171920","48029","Bexar TX","1719.20","Vtng Dist 1071","3029","1 ","48","Census Tract 1719.20, Bexar County, Texas",28.9,48132,8855,9.69,70.75,67.92,3.7,"477","385",1398808.71617
"480291072","48029171923","48029","Bexar TX","1719.23","Vtng Dist 1072","3354","1 ","48","Census Tract 1719.23, Bexar County, Texas",31.3,48370,6512,5.53,58.71,61.86,14.3,"647","292",1045867.42336
"480291077","48029160300","48029","Bexar TX","1603.00","Vtng Dist 1077","3000","1 ","48","Census Tract 1603, Bexar County, Texas",36,34626,5582,13.36,94.02,82.39,0,"587","164",871803.735107
"480291081","48029172002","48029","Bexar TX","1720.02","Vtng Dist 1081","2288","1 ","48","Census Tract 1720.02, Bexar County, Texas",36,61303,6155,12.85,46.29,73.45,11.54,"241","633",39729933.8201
"480291083","48029171917","48029","Bexar TX","1719.17","Vtng Dist 1083","4001","0.999 ","48","Census Tract 1719.17, Bexar County, Texas",30.1,72039,8017,8.64,59.11,67.61,10.68,"797","707",1772746.56302
"480291084","48029171802","48029","Bexar TX","1718.02","Vtng Dist 1084","3035","0.649 ","48","Census Tract 1718.02, Bexar County, Texas",32.3,27021,6279,26.09,78.95,66.03,8.78,"626","345",1993275.63623
"480291086","48029171700","48029","Bexar TX","1717.00","Vtng Dist 1086","3997","0.787 ","48","Census Tract 1717, Bexar County, Texas",31.7,45326,7461,22.61,77.63,63.6,5.46,"946","624",2434779.8925
"480291087","48029171700","48029","Bexar TX","1717.00","Vtng Dist 1087","3523","1 ","48","Census Tract 1717, Bexar County, Texas",31.7,45326,7461,22.61,77.63,63.6,5.46,"539","221",3566506.02523
"480291091","48029141600","48029","Bexar TX","1416.00","Vtng Dist 1091","4410","0.986 ","48","Census Tract 1416, Bexar County, Texas",28.5,52014,4470,9.07,89.37,54.43,0,"655","232",3449187.40688
"480291092","48029160502","48029","Bexar TX","1605.02","Vtng Dist 1092","837","1 ","48","Census Tract 1605.02, Bexar County, Texas",24.4,32032,4279,32.03,98.46,71.21,0,"129","55",581455.391304
"480291093","48029171918","48029","Bexar TX","1719.18","Vtng Dist 1093","683","1 ","48","Census Tract 1719.18, Bexar County, Texas",30.4,71466,4933,5.13,56.96,72.61,10.66,"209","205",6448934.02337
"480291094","48029161802","48029","Bexar TX","1618.02","Vtng Dist 1094","2290","1 ","48","Census Tract 1618.02, Bexar County, Texas",22.8,36071,5140,36.64,67.53,68.46,9.65,"183","108",5652041.30394
"480291096","48029980100","48029","Bexar TX","9801.00","Vtng Dist 1096","30","1 ","48","Census Tract 9801, Bexar County, Texas",29.1,50223,718,0,21.73,86.91,3.48,"21","14",146480.632385
"480291097","48029150600","48029","Bexar TX","1506.00","Vtng Dist 1097","1519","1 ","48","Census Tract 1506, Bexar County, Texas",37.7,29598,4339,20.93,92.42,55.38,0.97,"256","86",715284.315673
"480291098","48029150100","48029","Bexar TX","1501.00","Vtng Dist 1098","1870","0.972 ","48","Census Tract 1501, Bexar County, Texas",40,29372,5014,19.43,95.81,50.82,0,"311","104",1052081.21984
"480291100","48029171916","48029","Bexar TX","1719.16","Vtng Dist 1100","5690","1 ","48","Census Tract 1719.16, Bexar County, Texas",31.5,59536,6291,8.1,56.19,61.96,15.63,"948","607",4127603.68622
"480291101","48029172003","48029","Bexar TX","1720.03","Vtng Dist 1101","2933","1 ","48","Census Tract 1720.03, Bexar County, Texas",28,79602,6445,13.14,43.21,73.93,9.96,"548","496",1403366.50649
"480291102","48029152201","48029","Bexar TX","1522.01","Vtng Dist 1102","1448","1 ","48","Census Tract 1522.01, Bexar County, Texas",36.4,55284,8674,15.3,70.39,72.2,0.39,"199","206",24183107.2497
"480291107","48029152201","48029","Bexar TX","1522.01","Vtng Dist 1107","5916","1 ","48","Census Tract 1522.01, Bexar County, Texas",36.4,55284,8674,15.3,70.39,72.2,0.39,"532","398",39937309.7547
"480291110","48029172002","48029","Bexar TX","1720.02","Vtng Dist 1110","5744","1 ","48","Census Tract 1720.02, Bexar County, Texas",36,61303,6155,12.85,46.29,73.45,11.54,"549","418",15942383.5582
"480291111","48029171912","48029","Bexar TX","1719.12","Vtng Dist 1111","6193","1 ","48","Census Tract 1719.12, Bexar County, Texas",30.9,64890,5435,3.98,62.93,74.24,10.52,"1179","758",5345777.48857
"480292001","48029110500","48029","Bexar TX","1105.00","Vtng Dist 2001","2238","1 ","48","Census Tract 1105, Bexar County, Texas",22.1,11172,2227,58.55,94.84,62.46,1.44,"189","34",1236483.49251
"480292002","48029170200","48029","Bexar TX","1702.00","Vtng Dist 2002","2547","1 ","48","Census Tract 1702, Bexar County, Texas",32.2,19266,5775,50.04,97.84,56.57,0,"416","108",941364.189931
"480292005","48029170500","48029","Bexar TX","1705.00","Vtng Dist 2005","2335","1 ","48","Census Tract 1705, Bexar County, Texas",41.1,29173,4703,26.28,91.73,58.92,2.47,"401","165",1251258.58848
"480292008","48029170300","48029","Bexar TX","1703.00","Vtng Dist 2008","2518","1 ","48","Census Tract 1703, Bexar County, Texas",30.5,21012,5849,42.19,95.59,60.34,0.72,"373","101",1100753.98883
"480292009","48029160100","48029","Bexar TX","1601.00","Vtng Dist 2009","1774","1 ","48","Census Tract 1601, Bexar County, Texas",33,27393,4936,33,97.1,62.03,0,"344","69",1104300.32819
"480292010","48029170900","48029","Bexar TX","1709.00","Vtng Dist 2010","1356","1 ","48","Census Tract 1709, Bexar County, Texas",48.1,18164,5014,61.04,76.75,79.4,0,"255","51",586761.724065
"480292011","48029170900","48029","Bexar TX","1709.00","Vtng Dist 2011","1797","1 ","48","Census Tract 1709, Bexar County, Texas",48.1,18164,5014,61.04,76.75,79.4,0,"363","80",810807.878957
"480292012","48029170700","48029","Bexar TX","1707.00","Vtng Dist 2012","2502","0.615 ","48","Census Tract 1707, Bexar County, Texas",32.5,28646,4528,29.79,94.57,64.62,0.44,"587","132",2115217.77672
"480292013","48029170600","48029","Bexar TX","1706.00","Vtng Dist 2013","2319","1 ","48","Census Tract 1706, Bexar County, Texas",34.9,33445,4714,25.53,86.89,68.39,0,"411","148",1067897.15302
"480292014","48029170600","48029","Bexar TX","1706.00","Vtng Dist 2014","2309","1 ","48","Census Tract 1706, Bexar County, Texas",34.9,33445,4714,25.53,86.89,68.39,0,"416","163",867969.064688
"480292015","48029171200","48029","Bexar TX","1712.00","Vtng Dist 2015","4117","1 ","48","Census Tract 1712, Bexar County, Texas",32,23250,3734,38.06,98.37,62.4,1.02,"512","115",2066684.13443
"480292016","48029171000","48029","Bexar TX","1710.00","Vtng Dist 2016","2886","1 ","48","Census Tract 1710, Bexar County, Texas",29.4,28207,5196,30.02,96.86,56.54,0,"371","75",806336.424914
"480292017","48029171000","48029","Bexar TX","1710.00","Vtng Dist 2017","2586","1 ","48","Census Tract 1710, Bexar County, Texas",29.4,28207,5196,30.02,96.86,56.54,0,"339","81",727906.644197
"480292019","48029171100","48029","Bexar TX","1711.00","Vtng Dist 2019","3425","1 ","48","Census Tract 1711, Bexar County, Texas",42,25213,3198,40.34,88.4,76.99,0.94,"521","129",1701975.1643
"480292021","48029171402","48029","Bexar TX","1714.02","Vtng Dist 2021","5288","0.981 ","48","Census Tract 1714.02, Bexar County, Texas",37.7,30697,4684,28.76,93.51,77.65,0.19,"776","260",2065247.68309
"480292022","48029171301","48029","Bexar TX","1713.01","Vtng Dist 2022","2906","0.939 ","48","Census Tract 1713.01, Bexar County, Texas",37.9,25893,2362,22.02,98.43,72.44,0,"458","134",1282984.68956
"480292023","48029171302","48029","Bexar TX","1713.02","Vtng Dist 2023","5019","1 ","48","Census Tract 1713.02, Bexar County, Texas",22,34018,5944,36.03,79.74,66.82,6.7,"1002","333",1867602.93384
"480292024","48029180400","48029","Bexar TX","1804.00","Vtng Dist 2024","4296","1 ","48","Census Tract 1804, Bexar County, Texas",30.2,23802,3770,33.34,85.44,69.44,3.9,"558","216",2174339.07969
"480292025","48029180300","48029","Bexar TX","1803.00","Vtng Dist 2025","4431","1 ","48","Census Tract 1803, Bexar County, Texas",38.8,34861,3865,17.97,89.11,65.8,0,"817","333",2589892.33011
"480292027","48029180604","48029","Bexar TX","1806.04","Vtng Dist 2027","2097","1 ","48","Census Tract 1806.04, Bexar County, Texas",39.2,46947,6215,17.16,74.51,68.42,1,"456","332",1328061.49726
"480292029","48029160501","48029","Bexar TX","1605.01","Vtng Dist 2029","2568","0.767 ","48","Census Tract 1605.01, Bexar County, Texas",24.3,18499,3961,61.32,94.95,69.38,0.33,"399","124",858237.701469
"480292031","48029160100","48029","Bexar TX","1601.00","Vtng Dist 2031","4020","1 ","48","Census Tract 1601, Bexar County, Texas",33,27393,4936,33,97.1,62.03,0,"412","115",1485710.95738
"480292032","48029160502","48029","Bexar TX","1605.02","Vtng Dist 2032","1161","1 ","48","Census Tract 1605.02, Bexar County, Texas",24.4,32032,4279,32.03,98.46,71.21,0,"173","62",412862.118945
"480292033","48029110600","48029","Bexar TX","1106.00","Vtng Dist 2033","5805","1 ","48","Census Tract 1106, Bexar County, Texas",33.7,19934,10010,41.72,80.16,39.33,12.53,"187","50",1057741.32171
"480292035","48029190200","48029","Bexar TX","1902.00","Vtng Dist 2035","1507","1 ","48","Census Tract 1902, Bexar County, Texas",46.4,32123,3863,16.7,62.31,70.02,1.32,"512","157",1451992.45019
"480292037","48029181811","48029","Bexar TX","1818.11","Vtng Dist 2037","1987","1 ","48","Census Tract 1818.11, Bexar County, Texas",38.3,71651,4119,2.65,46.1,78.32,3.93,"449","555",1127538.45035
"480292038","48029190901","48029","Bexar TX","1909.01","Vtng Dist 2038","446","0.537 ","48","Census Tract 1909.01, Bexar County, Texas",42.5,35183,4133,17.35,65.35,84.68,4.57,"255","208",1592306.67696
"480292039","48029190501","48029","Bexar TX","1905.01","Vtng Dist 2039","2878","1 ","48","Census Tract 1905.01, Bexar County, Texas",45.8,32986,2306,15.05,76.8,58.8,1,"614","198",1175866.24946
"480292040","48029180501","48029","Bexar TX","1805.01","Vtng Dist 2040","4536","1 ","48","Census Tract 1805.01, Bexar County, Texas",47.2,23504,4142,36.07,79.74,69.24,4.95,"790","381",3142094.84105
"480292041","48029180503","48029","Bexar TX","1805.03","Vtng Dist 2041","4416","1 ","48","Census Tract 1805.03, Bexar County, Texas",35.1,35375,4419,15.07,90.07,68.27,4.05,"922","393",1863430.07177
"480292042","48029180504","48029","Bexar TX","1805.04","Vtng Dist 2042","2604","0.767 ","48","Census Tract 1805.04, Bexar County, Texas",35.6,27500,3965,35.21,87.04,66.66,6.31,"510","120",1269301.83646
"480292043","48029171501","48029","Bexar TX","1715.01","Vtng Dist 2043","2846","0.758 ","48","Census Tract 1715.01, Bexar County, Texas",31.4,22273,1947,22.65,87.16,78.27,0,"557","131",2125463.55971
"480292044","48029171601","48029","Bexar TX","1716.01","Vtng Dist 2044","4462","0.802 ","48","Census Tract 1716.01, Bexar County, Texas",33.1,34738,3751,38.28,87.63,73.77,7.65,"647","207",7880761.29821
"480292045","48029180101","48029","Bexar TX","1801.01","Vtng Dist 2045","2000","0.715 ","48","Census Tract 1801.01, Bexar County, Texas",40.7,45357,5434,23.25,81.63,70.7,0,"884","354",1264262.44866
"480292046","48029180101","48029","Bexar TX","1801.01","Vtng Dist 2046","3023","1 ","48","Census Tract 1801.01, Bexar County, Texas",40.7,45357,5434,23.25,81.63,70.7,0,"869","405",1607064.46537
"480292047","48029180202","48029","Bexar TX","1802.02","Vtng Dist 2047","2490","1 ","48","Census Tract 1802.02, Bexar County, Texas",39,31301,5856,26.59,87.06,59.9,0.92,"643","283",949849.561137
"480292048","48029190601","48029","Bexar TX","1906.01","Vtng Dist 2048","3768","1 ","48","Census Tract 1906.01, Bexar County, Texas",41.4,31307,3519,16.4,94.57,61.75,0,"522","170",1186351.55016
"480292049","48029181602","48029","Bexar TX","1816.02","Vtng Dist 2049","5388","1 ","48","Census Tract 1816.02, Bexar County, Texas",32,32159,5605,28.05,78.22,79.79,6.69,"861","420",8627020.43413
"480292052","48029190604","48029","Bexar TX","1906.04","Vtng Dist 2052","2066","1 ","48","Census Tract 1906.04, Bexar County, Texas",43.6,29806,4591,21.11,89.28,44.28,6.29,"272","125",855192.61598
"480292053","48029190603","48029","Bexar TX","1906.03","Vtng Dist 2053","2192","1 ","48","Census Tract 1906.03, Bexar County, Texas",32.1,33919,3205,16.6,87.55,72.82,0,"351","141",1027970.83914
"480292054","48029190700","48029","Bexar TX","1907.00","Vtng Dist 2054","3060","1 ","48","Census Tract 1907, Bexar County, Texas",39.7,33529,2781,21.21,61.34,77.67,8.88,"792","291",1456189.95825
"480292055","48029190400","48029","Bexar TX","1904.00","Vtng Dist 2055","2247","1 ","48","Census Tract 1904, Bexar County, Texas",20.9,66944,4854,9.13,16.83,86.65,1.61,"480","261",1065183.26654
"480292057","48029191006","48029","Bexar TX","1910.06","Vtng Dist 2057","2645","0.527 ","48","Census Tract 1910.06, Bexar County, Texas",34.1,37500,6139,21.29,86.55,65.97,0,"713","253",1642763.40794
"480292058","48029191006","48029","Bexar TX","1910.06","Vtng Dist 2058","4029","0.898 ","48","Census Tract 1910.06, Bexar County, Texas",34.1,37500,6139,21.29,86.55,65.97,0,"691","310",1481623.03975
"480292059","48029180201","48029","Bexar TX","1802.01","Vtng Dist 2059","5040","1 ","48","Census Tract 1802.01, Bexar County, Texas",40.7,28198,5198,18.34,84.13,52.29,2.21,"689","307",1993916.94768
"480292060","48029180202","48029","Bexar TX","1802.02","Vtng Dist 2060","2869","1 ","48","Census Tract 1802.02, Bexar County, Texas",39,31301,5856,26.59,87.06,59.9,0.92,"466","194",1038829.9753
"480292062","48029180901","48029","Bexar TX","1809.01","Vtng Dist 2062","1758","1 ","48","Census Tract 1809.01, Bexar County, Texas",41.3,46698,5265,10.71,77.55,73.47,1.48,"368","289",1432752.67396
"480292063","48029182106","48029","Bexar TX","1821.06","Vtng Dist 2063","4454","0.663 ","48","Census Tract 1821.06, Bexar County, Texas",39.5,104250,5393,2.97,34.3,86.72,1.06,"1015","1961",101804166.349
"480292064","48029180901","48029","Bexar TX","1809.01","Vtng Dist 2064","3176","0.868 ","48","Census Tract 1809.01, Bexar County, Texas",41.3,46698,5265,10.71,77.55,73.47,1.48,"756","535",1432316.56285
"480292065","48029181728","48029","Bexar TX","1817.28","Vtng Dist 2065","9501","0.586 ","48","Census Tract 1817.28, Bexar County, Texas",27.3,60328,9560,7.45,68.45,74.12,5.26,"1709","1337",16312712.7441
"480292066","48029181720","48029","Bexar TX","1817.20","Vtng Dist 2066","4419","0.879 ","48","Census Tract 1817.20, Bexar County, Texas",36.4,91810,4244,1.96,39.14,65.55,7.12,"1083","1270",2575396.89236
"480292067","48029181723","48029","Bexar TX","1817.23","Vtng Dist 2067","67","1 ","48","Census Tract 1817.23, Bexar County, Texas",33.9,69305,4728,3.7,58.14,69.75,8.19,"18","14",24052.5709107
"480292069","48029181727","48029","Bexar TX","1817.27","Vtng Dist 2069","3168","0.629 ","48","Census Tract 1817.27, Bexar County, Texas",28.5,60885,3123,5.12,69.58,66.06,6.76,"689","479",3287668.64248
"480292070","48029170200","48029","Bexar TX","1702.00","Vtng Dist 2070","2835","1 ","48","Census Tract 1702, Bexar County, Texas",32.2,19266,5775,50.04,97.84,56.57,0,"366","56",783682.409542
"480292072","48029181723","48029","Bexar TX","1817.23","Vtng Dist 2072","3757","0.757 ","48","Census Tract 1817.23, Bexar County, Texas",33.9,69305,4728,3.7,58.14,69.75,8.19,"1011","841",1520689.31781
"480292073","48029180902","48029","Bexar TX","1809.02","Vtng Dist 2073","2547","1 ","48","Census Tract 1809.02, Bexar County, Texas",35.9,38519,7861,23.03,85.51,66.12,2.04,"369","258",753277.868403
"480292074","48029170700","48029","Bexar TX","1707.00","Vtng Dist 2074","2368","1 ","48","Census Tract 1707, Bexar County, Texas",32.5,28646,4528,29.79,94.57,64.62,0.44,"282","99",762424.792062
"480292075","48029171602","48029","Bexar TX","1716.02","Vtng Dist 2075","881","1 ","48","Census Tract 1716.02, Bexar County, Texas",17.8,24514,3667,33.46,92.47,79.66,7.01,"123","27",1289442.33361
"480292076","48029181718","48029","Bexar TX","1817.18","Vtng Dist 2076","3671","1 ","48","Census Tract 1817.18, Bexar County, Texas",34.5,62116,4798,2.42,45.21,77.72,3.19,"757","665",1498046.43005
